permutation,context_only_macro_f1,context_only_balanced_accuracy,context_only_macro_pr_auc,ppg_plus_context_macro_f1,ppg_plus_context_balanced_accuracy,ppg_plus_context_macro_pr_auc,macro_f1_delta,balanced_accuracy_delta,macro_pr_auc_delta
163,0.4401294498381877,0.5,0.481942650900939,0.4383116883116883,0.44495230524642293,0.4765662341775141,-0.001817761526499373,-0.05504769475357707,-0.005376416723424926
164,0.4401294498381877,0.5,0.5018049680017639,0.5274084866144599,0.529610492845787,0.51727978770768,0.08727903677627225,0.029610492845786984,0.015474819705916132
165,0.4401294498381877,0.5,0.5467347988694786,0.5087460245343026,0.5112281399046106,0.5154860804389335,0.06861657469611493,0.011228139904610579,-0.031248718430545108
166,0.4364820846905538,0.49264705882352944,0.5431001624106395,0.5312807881773399,0.5332869634340223,0.5123677103437061,0.09479870348678615,0.04063990461049283,-0.030732452066933424
167,0.4383116883116883,0.4963235294117647,0.4767836705835049,0.4944805194805195,0.49652225755166934,0.5147539374910441,0.0561688311688312,0.0001987281399046248,0.03797026690753924
168,0.4401294498381877,0.5,0.4862052229461735,0.4733637747336378,0.4890699523052464,0.44667459582781266,0.033234324895450085,-0.010930047694753586,-0.03953062711836086
169,0.4401294498381877,0.5,0.5296711897805434,0.4433922175681418,0.46085055643879175,0.457474251587137,0.003262767729954097,-0.03914944356120825,-0.07219693819340639
170,0.49117647058823527,0.5233505564387917,0.5970589283907207,0.6068181818181818,0.5996621621621622,0.6196869686725732,0.11564171122994654,0.07631160572337048,0.0226280402818525
171,0.4401294498381877,0.5,0.4595539758692174,0.5028735632183908,0.5087440381558028,0.5410699503626621,0.06274411338020314,0.008744038155802825,0.08151597449344472
172,0.4401294498381877,0.5,0.5201928130498117,0.5564102564102564,0.5529610492845787,0.5845578295686358,0.11628080657206874,0.052961049284578676,0.06436501651882409
173,0.4383116883116883,0.4963235294117647,0.5176498991074442,0.41764601665387113,0.43630763116057236,0.45058327125791087,-0.020665671657817186,-0.06001589825119236,-0.06706662784953332
174,0.4401294498381877,0.5,0.5236785503140183,0.4433922175681418,0.46085055643879175,0.48088469585164306,0.003262767729954097,-0.03914944356120825,-0.04279385446237527
175,0.4401294498381877,0.5,0.5413394073371366,0.5398936170212766,0.5382551669316376,0.5553582289497865,0.09976416718308889,0.03825516693163755,0.01401882161264989
176,0.4401294498381877,0.5,0.47935354819455134,0.40955631399317405,0.4411764705882353,0.45599375200449355,-0.030573135845013644,-0.05882352941176472,-0.02335979619005779
177,0.4383116883116883,0.4963235294117647,0.5421536839588944,0.4959207459207459,0.5013910969793323,0.5257463900181151,0.0576090576090576,0.0050675675675675436,-0.016407293940779333
178,0.4401294498381877,0.5,0.509252449421322,0.5160839160839161,0.5185810810810811,0.5383434491971372,0.07595446624572844,0.01858108108108114,0.029090999775815196
179,0.4401294498381877,0.5,0.49539819081239556,0.5058188743123149,0.5063593004769475,0.49966565495499726,0.06568942447412718,0.006359300476947549,0.004267464142601707
180,0.4653804393218074,0.5098370429252782,0.5974606226120863,0.5322979580097785,0.5320945945945946,0.5312026750076296,0.06691751868797113,0.022257551669316422,-0.06625794760445669
181,0.4401294498381877,0.5,0.5436357043726183,0.4790583082398029,0.48300874403815586,0.5079818060210302,0.038928858401615196,-0.016991255961844143,-0.035653898351588165
182,0.4401294498381877,0.5,0.4589424535957414,0.5650243406622799,0.5616057233704292,0.5334978942162928,0.12489489082409222,0.061605723370429244,0.07455544062055142
183,0.4383116883116883,0.4963235294117647,0.5346622944968615,0.5160839160839161,0.5185810810810811,0.49806530412991834,0.07777222777222781,0.022257551669316422,-0.036596990366943194
184,0.4401294498381877,0.5,0.5076575153291208,0.4411716397481522,0.4486287758346582,0.49113539586748367,0.0010421899099645193,-0.05137122416534179,-0.016522119461637175
185,0.4401294498381877,0.5,0.5596527334840722,0.48215996168582376,0.49155405405405406,0.522358870011763,0.042030511847636065,-0.008445945945945943,-0.03729386347230923
186,0.4653804393218074,0.5098370429252782,0.5819826154274454,0.5169449767314536,0.5173887122416534,0.5331388000801578,0.05156453740964617,0.007551669316375187,-0.048843815347287656
187,0.4401294498381877,0.5,0.478153071047996,0.5051320881709574,0.5075516693163752,0.5252111289922404,0.06500263833276976,0.007551669316375187,0.04705805794424445
188,0.4401294498381877,0.5,0.5114820950838624,0.47575757575757577,0.47933227344992047,0.528147741055447,0.035628125919388076,-0.020667726550079535,0.016665645971584597
189,0.434640522875817,0.4889705882352941,0.518219202979864,0.3951048951048951,0.41544117647058826,0.4497380977333005,-0.0395356277709219,-0.07352941176470584,-0.06848110524656353
190,0.4401294498381877,0.5,0.4489915518672373,0.4694457064970468,0.4768481717011129,0.4980002278784328,0.02931625665885912,-0.023151828298887123,0.04900867601119546
191,0.4401294498381877,0.5,0.46936481478931097,0.43278688524590164,0.44614467408585057,0.4995728047054666,-0.007342564592286049,-0.05385532591414943,0.030207989916155642
192,0.4401294498381877,0.5,0.5138330011719656,0.585727969348659,0.5775039745627981,0.6367513540518847,0.1455985195104713,0.07750397456279812,0.12291835287991904
193,0.4401294498381877,0.5,0.498119747875977,0.5522001725625539,0.5492845786963434,0.5862416599676813,0.11207072272436625,0.049284578696343395,0.08812191209170428
194,0.4401294498381877,0.5,0.503710302813308,0.4944805194805195,0.49652225755166934,0.5116211638844421,0.05435106964233183,-0.0034777424483306563,0.007910861071134145
195,0.4401294498381877,0.5,0.4322202033589776,0.40955631399317405,0.4411764705882353,0.4626599842839835,-0.030573135845013644,-0.05882352941176472,0.030439780925005933
196,0.4401294498381877,0.5,0.5188631308323152,0.5443007662835249,0.5431240063593005,0.513412025669622,0.10417131644533717,0.04312400635930047,-0.005451105162693204
197,0.4401294498381877,0.5,0.48023458945582603,0.563351842503786,0.5591216216216216,0.5507961103122603,0.12322239266559831,0.0591216216216216,0.07056152085643425
198,0.4401294498381877,0.5,0.46230654090043855,0.5087460245343026,0.5112281399046106,0.5224176225994263,0.06861657469611493,0.011228139904610579,0.06011108169898771
199,0.4555990482769207,0.4951311605723371,0.5920785772639745,0.4411716397481522,0.4486287758346582,0.5028599835957993,-0.014427408528768504,-0.04650238473767887,-0.0892185936681752
200,0.4401294498381877,0.5,0.511564122818344,0.5522001725625539,0.5492845786963434,0.5670730913719837,0.11207072272436625,0.049284578696343395,0.05550896855363974
201,0.4401294498381877,0.5,0.5313102890731476,0.4890958655156747,0.4940381558028617,0.5051896760646238,0.048966415677486996,-0.0059618441971383,-0.026120613008523752
202,0.4401294498381877,0.5,0.5297289473904495,0.4857255033933479,0.4903616852146264,0.4872074473830089,0.04559605355516022,-0.00963831478537358,-0.042521500007440594
203,0.4401294498381877,0.5,0.5584647346333806,0.5245386729485669,0.5247416534181241,0.5541890133494417,0.08440922311037924,0.024741653418124065,-0.004275721283938938
204,0.4401294498381877,0.5,0.517740704846516,0.430145388459791,0.4424682034976153,0.42627237269510315,-0.009984061378396691,-0.05753179650238471,-0.09146833215141287
205,0.4401294498381877,0.5,0.5424648618823887,0.5235871647509579,0.5259340222575517,0.5515642142916709,0.08345771491277021,0.025934022257551703,0.009099352409282169
206,0.4401294498381877,0.5,0.4463337199770501,0.4222283055023269,0.4314387917329094,0.48944916445143316,-0.01790114433586082,-0.06856120826709061,0.043115444474383036
207,0.4383116883116883,0.4963235294117647,0.5385045613430784,0.5522001725625539,0.5492845786963434,0.5396249484017461,0.11388848425086562,0.052961049284578676,0.0011203870586676823
208,0.4401294498381877,0.5,0.516566566028831,0.41764601665387113,0.43630763116057236,0.4465440233602501,-0.02248343318431656,-0.06369236883942764,-0.07002254266858088
209,0.4401294498381877,0.5,0.5352402731930759,0.535888310977279,0.5345786963434023,0.5397495108158906,0.09575886113909127,0.03457869634340227,0.0045092376228147435
210,0.4401294498381877,0.5,0.5235041664906671,0.5402468552530562,0.5394475357710652,0.5098372048965265,0.10011740541486847,0.03944753577106519,-0.013666961594140603
211,0.4401294498381877,0.5,0.541767587321374,0.47639899542790903,0.4927464228934817,0.45907398723982856,0.03626954558972134,-0.007253577106518305,-0.08269360008154542
212,0.4383116883116883,0.4963235294117647,0.5252169447528552,0.563351842503786,0.5591216216216216,0.5435811922203931,0.12504015419209769,0.06279809220985688,0.018364247467537953
213,0.4401294498381877,0.5,0.4728714928610547,0.4673645320197044,0.48171701112877585,0.47008627444402673,0.027235082181516712,-0.01828298887122415,-0.002785218417027946
214,0.4401294498381877,0.5,0.5585934087466168,0.49249352890422776,0.497714626391097,0.5280106985215857,0.05236407906604007,-0.0022853736089030185,-0.030582710225031118
215,0.4401294498381877,0.5,0.5431255634239411,0.5322979580097785,0.5320945945945946,0.48875957227455713,0.09216850817159083,0.03209459459459463,-0.05436599114938401
216,0.4401294498381877,0.5,0.535665428351232,0.5738916256157636,0.5676669316375198,0.5859465823336357,0.13376217577757588,0.0676669316375198,0.05028115398240374
217,0.4401294498381877,0.5,0.47735265822461415,0.5480463425715584,0.5456081081081081,0.5305252944832217,0.10791689273337068,0.045608108108108114,0.053172636258607575
218,0.4401294498381877,0.5,0.4894644396775316,0.4383116883116883,0.44495230524642293,0.45718716174863816,-0.001817761526499373,-0.05504769475357707,-0.032277277928893455
219,0.4364820846905538,0.49264705882352944,0.5633992420561602,0.4478627112436561,0.4511128775834658,0.4939733079162223,0.011380626553102346,-0.04153418124006364,-0.06942593413993792
220,0.4401294498381877,0.5,0.4585781390270246,0.44979554747841893,0.45965818759936405,0.5106075087416417,0.009666097640231242,-0.040341812400635946,0.052029369714617135
221,0.4401294498381877,0.5,0.5355907698343843,0.44979554747841893,0.45965818759936405,0.504597253971228,0.009666097640231242,-0.040341812400635946,-0.03099351586315624
222,0.4401294498381877,0.5,0.5238778873089505,0.45851296285359944,0.47068759936407,0.4675718853242116,0.018383513015411745,-0.02931240063592999,-0.05630600198473884
223,0.4401294498381877,0.5,0.5052180377713341,0.4595134443021767,0.46094992050874406,0.5123646933891769,0.01938399446398903,-0.03905007949125594,0.007146655617842779
224,0.4401294498381877,0.5,0.49425032852848205,0.43807948975373534,0.45349761526232113,0.4897121474105564,-0.0020499600844523513,-0.04650238473767887,-0.004538181117925644
225,0.4383116883116883,0.4963235294117647,0.5435933841151377,0.494955185659411,0.4953298887122417,0.4908625185014142,0.05664349734772267,-0.000993640699523013,-0.05273086561372348
226,0.4401294498381877,0.5,0.5360618198435201,0.5402468552530562,0.5394475357710652,0.5451499993874982,0.10011740541486847,0.03944753577106519,0.009088179543978114
227,0.4401294498381877,0.5,0.42425985866808774,0.47639899542790903,0.4927464228934817,0.4794845386546387,0.03626954558972134,-0.007253577106518305,0.05522467998655095
228,0.4401294498381877,0.5,0.4570124738973956,0.4128846706931263,0.4289546899841018,0.47934604136183334,-0.027244779145061404,-0.0710453100158982,0.022333567464437765
229,0.4678742310321258,0.5135135135135135,0.6109398752385498,0.5362470862470863,0.5357710651828299,0.5545845860368407,0.0683728552149605,0.022257551669316422,-0.05635528920170907
230,0.4401294498381877,0.5,0.5334527116126527,0.4980016424856283,0.5001987281399046,0.5121198374357556,0.05787219264744059,0.0001987281399046248,-0.02133287417689711
231,0.4401294498381877,0.5,0.4988254891721199,0.41694752046220507,0.42408585055643877,0.46358128916520164,-0.023181929375982624,-0.07591414944356123,-0.03524420000691825
232,0.4401294498381877,0.5,0.48921406762343345,0.4944805194805195,0.49652225755166934,0.5115469578458561,0.05435106964233183,-0.0034777424483306563,0.022332890222422686
233,0.4401294498381877,0.5,0.4430914686381181,0.5319264069264069,0.530902225755167,0.506287112908947,0.09179695708821922,0.03090222575516699,0.06319564427082891
234,0.4401294498381877,0.5,0.5053046086279324,0.5607278882776132,0.557929252782194,0.5331331872879947,0.12059843843942553,0.05792925278219396,0.027828578660062386
235,0.4401294498381877,0.5,0.4742301624523334,0.5164596273291926,0.5161963434022258,0.527208538127457,0.0763301774910049,0.016196343402225755,0.052978375675123646
236,0.4401294498381877,0.5,0.5265444956426238,0.452689099798677,0.46333465818759934,0.5125456793292058,0.012559649960489305,-0.036665341812400665,-0.013998816313418039
237,0.4401294498381877,0.5,0.5200064615651427,0.5480463425715584,0.5456081081081081,0.5449826810571315,0.10791689273337068,0.045608108108108114,0.024976219491988805
238,0.4401294498381877,0.5,0.4978888455211211,0.4725913143514524,0.48052464228934816,0.5107827041495985,0.032461864513264715,-0.01947535771065184,0.012893858628477362
239,0.48812475009996,0.5196740858505564,0.6252827302427098,0.45851296285359944,0.47068759936407,0.5187250007674064,-0.029611787246360544,-0.0489864864864864,-0.1065577294753034
240,0.4401294498381877,0.5,0.43304286105479356,0.4980016424856283,0.5001987281399046,0.4976799455320651,0.05787219264744059,0.0001987281399046248,0.06463708447727157
241,0.4401294498381877,0.5,0.5218405973917999,0.5322979580097785,0.5320945945945946,0.5420777965982642,0.09216850817159083,0.03209459459459463,0.020237199206464274
242,0.4401294498381877,0.5,0.4935115221188269,0.5319264069264069,0.530902225755167,0.5505091128244327,0.09179695708821922,0.03090222575516699,0.05699759070560584
243,0.4401294498381877,0.5,0.4620110260136497,0.4959207459207459,0.5013910969793323,0.5222870654073748,0.05579129608255823,0.0013910969793322625,0.06027603939372511
244,0.4401294498381877,0.5,0.5366497948525198,0.4725913143514524,0.48052464228934816,0.5008437694382264,0.032461864513264715,-0.01947535771065184,-0.03580602541429345
245,0.4401294498381877,0.5,0.5274382114389982,0.5160839160839161,0.5185810810810811,0.5332599189407273,0.07595446624572844,0.01858108108108114,0.0058217075017291675
246,0.4401294498381877,0.5,0.45737414544261884,0.4411716397481522,0.4486287758346582,0.44428634174767967,0.0010421899099645193,-0.05137122416534179,-0.01308780369493917
247,0.4401294498381877,0.5,0.47535840843076593,0.5028735632183908,0.5087440381558028,0.4834162813489353,0.06274411338020314,0.008744038155802825,0.00805787291816934
248,0.4401294498381877,0.5,0.4670106755327046,0.5015514184397163,0.5038751987281399,0.4698695235974984,0.0614219686015286,0.003875198728139906,0.0028588480647938064
249,0.4364820846905538,0.49264705882352944,0.5442427238848221,0.47247632803723316,0.4756558028616852,0.5125813153393168,0.03599424334667939,-0.016991255961844254,-0.031661408545505254
250,0.4401294498381877,0.5,0.49820323458702187,0.5051320881709574,0.5075516693163752,0.5208119227691858,0.06500263833276976,0.007551669316375187,0.022608688182163883
251,0.4383116883116883,0.4963235294117647,0.5413883306583427,0.535888310977279,0.5345786963434023,0.537132268056881,0.09757662266559064,0.03825516693163755,-0.004256062601461719
252,0.4401294498381877,0.5,0.5316497792916373,0.4460591133004926,0.46452702702702703,0.468465394813804,0.0059296634623048905,-0.03547297297297297,-0.06318438447783326
253,0.4401294498381877,0.5,0.49086931766899766,0.4959207459207459,0.5013910969793323,0.4785171737967752,0.05579129608255823,0.0013910969793322625,-0.012352143872222443
254,0.4383116883116883,0.4963235294117647,0.5772489723205934,0.5402468552530562,0.5394475357710652,0.546311903047275,0.10193516694136784,0.04312400635930047,-0.030937069273318407
255,0.4401294498381877,0.5,0.5270312798975229,0.4056959219858156,0.41792527821939585,0.47856976340445445,-0.03443352785237208,-0.08207472178060415,-0.0484615164930684
256,0.4401294498381877,0.5,0.4681809846983465,0.4694457064970468,0.4768481717011129,0.4561622737264943,0.02931625665885912,-0.023151828298887123,-0.012018710971852198
257,0.4401294498381877,0.5,0.4843134755954721,0.4627329192546584,0.46462639109697934,0.44830661623058954,0.022603469416470734,-0.03537360890302066,-0.03600685936488257
258,0.4401294498381877,0.5,0.452437790816813,0.5169449767314536,0.5173887122416534,0.49302302687308225,0.07681552689326587,0.017388712241653392,0.040585236056269236
259,0.4678742310321258,0.5135135135135135,0.5570991566359041,0.5967365967365967,0.5873410174880763,0.610270052612964,0.12886236570447096,0.07382750397456284,0.05317089597705982
260,0.4401294498381877,0.5,0.4368548437968377,0.5169449767314536,0.5173887122416534,0.555368280567244,0.07681552689326587,0.017388712241653392,0.11851343677040627
261,0.4401294498381877,0.5,0.5186971827267967,0.47894643595346365,0.4878775834658188,0.5230863336604673,0.03881698611527595,-0.012122416534181224,0.004389150933670649
262,0.4383116883116883,0.4963235294117647,0.5703780419776494,0.5676965015901863,0.5627980922098569,0.5389669784572177,0.12938481327849793,0.06647456279809216,-0.03141106352043166
263,0.4401294498381877,0.5,0.4955193812132659,0.5064044193528805,0.5124205087440381,0.5472646560919403,0.0662749695146928,0.012420508744038106,0.05174527487867442
264,0.4401294498381877,0.5,0.4787239903835392,0.5160839160839161,0.5185810810810811,0.5122008909876623,0.07595446624572844,0.01858108108108114,0.033476900604123117
265,0.4401294498381877,0.5,0.5238274118016533,0.49249352890422776,0.497714626391097,0.4993974013919713,0.05236407906604007,-0.0022853736089030185,-0.024430010409681957
266,0.4401294498381877,0.5,0.4734831998798703,0.5590647163120568,0.5554451510333863,0.5444503411368908,0.1189352664738691,0.05544515103338632,0.07096714125702053
267,0.4401294498381877,0.5,0.5015610763000805,0.452689099798677,0.46333465818759934,0.437929113958775,0.012559649960489305,-0.036665341812400665,-0.06363196234130553
268,0.4383116883116883,0.4963235294117647,0.5641296523460166,0.4790583082398029,0.48300874403815586,0.4953086103501556,0.04074661992811457,-0.013314785373608862,-0.06882104199586103
269,0.4401294498381877,0.5,0.5128003852224504,0.5021712970229686,0.5026828298887123,0.4901424135316614,0.062041847184780896,0.002682829888712268,-0.022657971690789036
270,0.4401294498381877,0.5,0.4906492533917863,0.38652482269503546,0.4007352941176471,0.4211036177590541,-0.05360462714315223,-0.09926470588235292,-0.0695456356327322
271,0.4401294498381877,0.5,0.4994146948008074,0.5087460245343026,0.5112281399046106,0.5185086811166346,0.06861657469611493,0.011228139904610579,0.019093986315827205
272,0.4401294498381877,0.5,0.523188802180443,0.4980016424856283,0.5001987281399046,0.4701986016935684,0.05787219264744059,0.0001987281399046248,-0.05299020048687453
273,0.4401294498381877,0.5,0.4786068018882544,0.47575757575757577,0.4842011128775835,0.5142515456001889,0.035628125919388076,-0.015798887122416505,0.035644743711934546
274,0.4401294498381877,0.5,0.49585430418404175,0.4318372078047524,0.45836645468998405,0.52794002706468,-0.008292242033435315,-0.04163354531001595,0.03208572288063827
275,0.4383116883116883,0.4963235294117647,0.5037684285791602,0.4433922175681418,0.46085055643879175,0.4421274629999882,0.00508052925645347,-0.03547297297297297,-0.06164096557917198
276,0.4401294498381877,0.5,0.543518383749757,0.5465147381372706,0.5444157392686805,0.5408457779416,0.10638528829908289,0.044415739268680476,-0.0026726058081569803
277,0.4401294498381877,0.5,0.4819551485244712,0.5280051356122613,0.5272257551669317,0.5044885715114813,0.08787568577407356,0.02722575516693171,0.02253342298701011
278,0.4401294498381877,0.5,0.5068570232354831,0.4725913143514524,0.48052464228934816,0.5265544902932611,0.032461864513264715,-0.01947535771065184,0.019697467057777973
279,0.4383116883116883,0.4963235294117647,0.5476748918031848,0.47247632803723316,0.4756558028616852,0.4824988943077611,0.03416463972554484,-0.020667726550079535,-0.06517599749542374
280,0.4401294498381877,0.5,0.44057739303681653,0.535888310977279,0.5345786963434023,0.49062363374126033,0.09575886113909127,0.03457869634340227,0.0500462407044438
281,0.4401294498381877,0.5,0.4558668041980062,0.4614463601532567,0.4743640699523053,0.4970514860545271,0.021316910315068993,-0.02563593004769471,0.04118468185652091
282,0.4383116883116883,0.4963235294117647,0.48063753190556063,0.4694457064970468,0.4768481717011129,0.4889896071672166,0.031134018185358492,-0.01947535771065184,0.008352075261655989
283,0.4401294498381877,0.5,0.4730585636112579,0.4980016424856283,0.5001987281399046,0.5392294383285035,0.05787219264744059,0.0001987281399046248,0.06617087471724553
284,0.4401294498381877,0.5,0.4892555961805153,0.5015514184397163,0.5038751987281399,0.5002765800849683,0.0614219686015286,0.003875198728139906,0.011020983904453052
285,0.4401294498381877,0.5,0.5351055165551433,0.5564798828022812,0.5542527821939587,0.5568605998154679,0.11635043296409353,0.05425278219395868,0.021755083260324604
286,0.4401294498381877,0.5,0.5051550347870942,0.5207225177304964,0.5210651828298887,0.5172959218238203,0.08059306789230869,0.021065182829888673,0.012140887036726111
287,0.4401294498381877,0.5,0.5367050409759402,0.4944805194805195,0.49652225755166934,0.5100401576988103,0.05435106964233183,-0.0034777424483306563,-0.026664883277129903
288,0.4401294498381877,0.5,0.4835166342269596,0.5132034632034632,0.5137122416534181,0.5208834957523678,0.07307401336527553,0.013712241653418111,0.03736686152540819
289,0.4401294498381877,0.5,0.433041480016101,0.5064044193528805,0.5124205087440381,0.4506564942701162,0.0662749695146928,0.012420508744038106,0.017615014254015238
290,0.4401294498381877,0.5,0.5053927440064859,0.46320921985815605,0.4694952305246423,0.48299645880629793,0.02307977001996836,-0.030504769475357685,-0.022396285200187993
291,0.4401294498381877,0.5,0.4411692260333371,0.4694457064970468,0.4768481717011129,0.5048847873464457,0.02931625665885912,-0.023151828298887123,0.06371556131310863
292,0.4401294498381877,0.5,0.4926484432976692,0.5280051356122613,0.5272257551669317,0.5360927163392135,0.08787568577407356,0.02722575516693171,0.0434442730415443
293,0.4401294498381877,0.5,0.5031736310421787,0.5123957434570032,0.5149046104928459,0.60470823064048,0.07226629361881554,0.01490461049284586,0.10153459959830125
294,0.4309210526315789,0.48161764705882354,0.6081058257079933,0.5274084866144599,0.529610492845787,0.5945310080209392,0.09648743398288101,0.047992845786963445,-0.013574817687054153
295,0.4401294498381877,0.5,0.4914286115164834,0.43807948975373534,0.45349761526232113,0.4647285869481902,-0.0020499600844523513,-0.04650238473767887,-0.026700024568293235
296,0.4401294498381877,0.5,0.48638266310226236,0.452689099798677,0.46333465818759934,0.4946671993327348,0.012559649960489305,-0.036665341812400665,0.008284536230472428
297,0.494278793953061,0.527027027027027,0.5654892775512964,0.5283961835529305,0.5284181240063593,0.4963247747509341,0.034117389599869485,0.0013910969793323735,-0.06916450280036229
298,0.4401294498381877,0.5,0.4622087767515643,0.5087460245343026,0.5112281399046106,0.5254352591803337,0.06861657469611493,0.011228139904610579,0.06322648242876944
299,0.4401294498381877,0.5,0.5642076973206849,0.44979554747841893,0.45965818759936405,0.48665032144919884,0.009666097640231242,-0.040341812400635946,-0.07755737587148603
300,0.4383116883116883,0.4963235294117647,0.49356773591667624,0.5676965015901863,0.5627980922098569,0.5834982115056864,0.12938481327849793,0.06647456279809216,0.08993047558901013
301,0.4401294498381877,0.5,0.4445322169136777,0.5094955330872519,0.5100357710651828,0.5352626392155607,0.06936608324906424,0.01003577106518283,0.090730422301883
302,0.4401294498381877,0.5,0.4442044142866043,0.5160839160839161,0.5185810810810811,0.5276892161271652,0.07595446624572844,0.01858108108108114,0.08348480184056095
303,0.4401294498381877,0.5,0.45851446588665323,0.5676965015901863,0.5627980922098569,0.5441897326769966,0.12756705175199856,0.06279809220985688,0.08567526679034332
304,0.4401294498381877,0.5,0.5160767097042294,0.5123957434570032,0.5149046104928459,0.5274868794652021,0.07226629361881554,0.01490461049284586,0.011410169760972755
305,0.4401294498381877,0.5,0.5247993695931581,0.452689099798677,0.46333465818759934,0.49080005052012365,0.012559649960489305,-0.036665341812400665,-0.03399931907303444
306,0.4401294498381877,0.5,0.5079253636729648,0.5021712970229686,0.5026828298887123,0.5038453277790846,0.062041847184780896,0.002682829888712268,-0.004080035893880174
307,0.4401294498381877,0.5,0.49683539408114996,0.452689099798677,0.46333465818759934,0.5241195076366885,0.012559649960489305,-0.036665341812400665,0.027284113555538503
308,0.4401294498381877,0.5,0.5342739490189722,0.5207225177304964,0.5210651828298887,0.5058154344997083,0.08059306789230869,0.021065182829888673,-0.028458514519263844
309,0.4401294498381877,0.5,0.4686994190777405,0.46320921985815605,0.4694952305246423,0.47175347188501715,0.02307977001996836,-0.030504769475357685,0.0030540528072766637
310,0.4401294498381877,0.5,0.4299662167330501,0.535888310977279,0.5345786963434023,0.5356784697779556,0.09575886113909127,0.03457869634340227,0.10571225304490556
311,0.4401294498381877,0.5,0.4895579944276754,0.4890958655156747,0.4940381558028617,0.4971261411380321,0.048966415677486996,-0.0059618441971383,0.007568146710356716
312,0.4401294498381877,0.5,0.4936782857232608,0.43574690150032613,0.4364069952305246,0.46262132862982874,-0.004382548337861558,-0.06359300476947538,-0.031056957093432036
313,0.4401294498381877,0.5,0.5397632288322771,0.5172501268391679,0.5234499205087441,0.4994473072306824,0.07712067700098024,0.02344992050874406,-0.040315921601594695
314,0.4401294498381877,0.5,0.5161556076374341,0.4469123338381289,0.4559817170111288,0.49085899207579203,0.006782883999941203,-0.04401828298887123,-0.025296615561642033
315,0.4401294498381877,0.5,0.4914366734681381,0.5202741589494061,0.519872813990461,0.5525286162211195,0.0801447091112184,0.019872813990461036,0.06109194275298141
316,0.4401294498381877,0.5,0.509810506191722,0.46921286500211595,0.4719793322734499,0.5126176552912223,0.02908341516392826,-0.028020667726550097,0.0028071490995003057
317,0.4401294498381877,0.5,0.5645445791593142,0.4694457064970468,0.4768481717011129,0.5222938647937727,0.02931625665885912,-0.023151828298887123,-0.04225071436554151
318,0.4678742310321258,0.5135135135135135,0.5758364525704012,0.5548316452231044,0.551768680445151,0.5499456221590642,0.08695741419097858,0.03825516693163755,-0.025890830411336996
319,0.4401294498381877,0.5,0.5123002465128929,0.46320921985815605,0.4694952305246423,0.4869203847960692,0.02307977001996836,-0.030504769475357685,-0.02537986171682366
320,0.4401294498381877,0.5,0.5110508512751792,0.5241218789674144,0.5235492845786964,0.5100335845619323,0.08399242912922666,0.023549284578696428,-0.0010172667132469781
321,0.4401294498381877,0.5,0.42074235545977284,0.45851296285359944,0.47068759936407,0.5041515709614406,0.018383513015411745,-0.02931240063592999,0.08340921550166774
322,0.4401294498381877,0.5,0.49976922929289425,0.4663189186157384,0.4731717011128776,0.45666938795820944,0.026189468777550684,-0.026828298887122404,-0.04309984133468481
323,0.47922937989163156,0.5086446740858506,0.5936655185066986,0.42475369458128076,0.4473370429252782,0.4980270760410541,-0.0544756853103508,-0.06130763116057236,-0.09563844246564446
324,0.4401294498381877,0.5,0.49034605052015945,0.4383116883116883,0.44495230524642293,0.49404231447601743,-0.001817761526499373,-0.05504769475357707,0.0036962639558579813
325,0.4383116883116883,0.4963235294117647,0.47598945794812164,0.4886699507389163,0.4989069952305246,0.5370880901607545,0.05035826242722796,0.0025834658187599002,0.0610986322126329
326,0.4401294498381877,0.5,0.555885376712379,0.5782358156028369,0.5726351351351351,0.5784314894990485,0.13810636576464919,0.07263513513513509,0.022546112786669514
327,0.4401294498381877,0.5,0.4320359266945387,0.5207225177304964,0.5210651828298887,0.5322925521430943,0.08059306789230869,0.021065182829888673,0.10025662544855563
328,0.4401294498381877,0.5,0.5215337165287572,0.4857255033933479,0.4903616852146264,0.49358168655328527,0.04559605355516022,-0.00963831478537358,-0.02795202997547197
329,0.4401294498381877,0.5,0.520588255215437,0.5132034632034632,0.5137122416534181,0.5199674236481794,0.07307401336527553,0.013712241653418111,-0.0006208315672575626
330,0.4401294498381877,0.5,0.5066815421080066,0.585727969348659,0.5775039745627981,0.6042355039493869,0.1455985195104713,0.07750397456279812,0.09755396184138021
331,0.4401294498381877,0.5,0.5230214259535411,0.5402468552530562,0.5394475357710652,0.5844922528726038,0.10011740541486847,0.03944753577106519,0.06147082691906269
332,0.4401294498381877,0.5,0.4958897339157193,0.43655699567962775,0.4657193958664547,0.4500113398861569,-0.0035724541585599456,-0.03428060413354528,-0.0458783940295624
333,0.4401294498381877,0.5,0.5177609356961341,0.5481177976952625,0.5468998410174881,0.5411573543796017,0.10798834785707478,0.04689984101748812,0.023396418683467535
334,0.4383116883116883,0.4963235294117647,0.5267924963854159,0.5241218789674144,0.5235492845786964,0.5068083437788061,0.08581019065572604,0.02722575516693171,-0.019984152606609795
335,0.4401294498381877,0.5,0.47674856679391087,0.4487347703842549,0.4682034976152623,0.4964518435183084,0.008605320546067219,-0.03179650238473769,0.019703276724397534
